key,press_time,release_time,hold_time,flight_time
,1771994841.1600316,1771994841.2805145,0.1204829216003418,4.736589670181274
Key.ctrl_l,1771994840.8419728,1771994841.3604596,0.518486738204956,-0.4385416507720947
Key.tab,1771994841.7116232,1771994841.860499,0.14887571334838867,0.3511636257171631
Key.alt_l,1771994841.6005166,1771994841.8641465,0.2636299133300781,-0.2599823474884033
Key.tab,1771994842.5376627,1771994842.671674,0.13401126861572266,0.6735162734985352
Key.tab,1771994842.7452986,1771994842.8596866,0.11438798904418945,0.0736246109008789
Key.tab,1771994843.1293485,1771994843.2676177,0.13826918601989746,0.26966190338134766
Key.alt_l,1771994842.4805894,1771994843.3777056,0.8971161842346191,-0.7870283126831055
,1771994843.9785795,1771994844.0700355,0.09145593643188477,0.6008739471435547
Key.ctrl_l,1771994843.8118865,1771994844.3503036,0.5384171009063721,-0.2581489086151123
\,1771994845.163673,1771994845.210763,0.04709005355834961,0.8133692741394043
Key.backspace,1771994847.2632515,1771994847.2710557,0.007804155349731445,2.0524885654449463
Key.backspace,1771994847.4175453,1771994847.5224516,0.10490632057189941,0.14648962020874023
Key.backspace,1771994847.6187167,1771994847.706336,0.08761930465698242,0.09626507759094238
Key.shift_r,1771994847.9914176,1771994848.3571575,0.3657398223876953,0.2850816249847412
,1771994848.58289,1771994848.7098312,0.12694120407104492,0.22573256492614746
Key.ctrl_l,1771994848.471952,1771994848.8118331,0.33988118171691895,-0.23787927627563477
\,1771994849.7716005,1771994849.8412628,0.06966233253479004,0.9597673416137695
m,1771994851.5950835,1771994851.666283,0.07119941711425781,1.7538206577301025
a,1771994851.673364,1771994851.7986975,0.12533354759216309,0.007081031799316406
x,1771994852.2413635,1771994852.346988,0.10562443733215332,0.44266605377197266
r,1771994852.4808578,1771994852.6399565,0.15909862518310547,0.13386988639831543
e,1771994852.587761,1771994852.6965346,0.10877370834350586,-0.05219554901123047
s,1771994852.8259358,1771994852.9088402,0.08290433883666992,0.12940120697021484
d,1771994853.757417,1771994853.8701499,0.1127328872680664,0.8485767841339111
e,1771994853.827519,1771994853.9390838,0.11156487464904785,-0.042630910873413086
f,1771994854.0070715,1771994854.0614662,0.05439472198486328,0.06798768043518066
a,1771994854.2016733,1771994854.2996721,0.09799885749816895,0.14020705223083496
u,1771994854.3019445,1771994854.3975627,0.09561824798583984,0.002272367477416992
l,1771994854.5296366,1771994854.5991547,0.0695180892944336,0.13207387924194336
t,1771994854.6025755,1771994854.682981,0.08040547370910645,0.0034208297729492188
.,1771994854.8307333,1771994854.8817852,0.05105185508728027,0.1477522850036621
j,1771994856.0043972,1771994856.1017957,0.09739851951599121,1.1226119995117188
p,1771994856.2126627,1771994856.3003683,0.08770561218261719,0.11086702346801758
g,1771994856.2855744,1771994856.350465,0.06489062309265137,-0.014793872833251953
Key.enter,1771994856.5063028,1771994856.5925477,0.08624482154846191,0.1558377742767334
Key.backspace,1771994857.0978224,1771994857.1738806,0.07605814933776855,0.505274772644043
Key.backspace,1771994857.4419863,1771994857.5488782,0.10689187049865723,0.26810574531555176
,1771994858.0224955,1771994858.1542602,0.13176465034484863,0.4736173152923584
Key.ctrl_l,1771994857.94694,1771994858.5126882,0.5657482147216797,-0.2073202133178711
Key.backspace,1771994867.808402,1771994867.903875,0.09547305107116699,9.295713901519775
Key.tab,1771994869.1174176,1771994869.262367,0.14494943618774414,1.2135424613952637
Key.alt_l,1771994868.9970255,1771994869.7021515,0.7051260471343994,-0.26534152030944824
Key.tab,1771994871.8361235,1771994872.0035658,0.16744232177734375,2.133971929550171
Key.alt_l,1771994871.7999244,1771994872.0078778,0.20795345306396484,-0.20364141464233398
Key.tab,1771994873.7652266,1771994873.869114,0.10388731956481934,1.7573487758636475
Key.alt_l,1771994873.7510014,1771994873.9203346,0.16933321952819824,-0.11811256408691406
Key.tab,1771994877.6534932,1771994877.8012526,0.14775943756103516,3.733158588409424
Key.alt_l,1771994877.5898907,1771994877.8066628,0.21677207946777344,-0.21136188507080078
Key.alt_l,1771994878.673511,1771994878.8699632,0.19645214080810547,0.8668482303619385
Key.tab,1771994878.7325695,1771994878.9048004,0.17223095893859863,-0.13739371299743652
Key.alt_l,1771994883.1782537,1771994884.0457604,0.867506742477417,4.273453235626221
,1771994916.7328131,1771994916.8608558,0.12804269790649414,32.687052726745605
Key.ctrl_l,1771994916.263642,1771994916.977075,0.713433027267456,-0.5972137451171875
Key.alt_l,1771994918.8598814,1771994919.0177197,0.1578383445739746,1.8828063011169434
Key.tab,1771994918.9092772,1771994919.057864,0.14858675003051758,-0.10844254493713379
Key.tab,1771994919.604204,1771994919.7594368,0.15523290634155273,0.5463399887084961
Key.tab,1771994919.8622682,1771994919.9975095,0.13524127006530762,0.10283136367797852
Key.tab,1771994920.1013587,1771994920.2316418,0.13028311729431152,0.10384917259216309
Key.tab,1771994920.6124697,1771994920.7174048,0.1049351692199707,0.3808279037475586
Key.tab,1771994920.8200376,1771994920.9277642,0.1077265739440918,0.10263276100158691
Key.tab,1771994921.01777,1771994921.1192636,0.10149359703063965,0.09000587463378906
Key.tab,1771994921.2101195,1771994921.3236988,0.11357927322387695,0.09085583686828613
Key.tab,1771994921.421268,1771994921.5049055,0.08363747596740723,0.09756922721862793
Key.alt_l,1771994919.559683,1771994921.5091724,1.9494893550872803,-1.9452223777770996
Key.backspace,1771994924.4652557,1771994924.4710348,0.0057790279388427734,2.956083297729492
Key.backspace,1771994924.602546,1771994924.6646843,0.06213831901550293,0.13151121139526367
Key.backspace,1771994924.764169,1771994924.8532114,0.08904242515563965,0.09948468208312988
Key.backspace,1771994924.9357452,1771994924.9950092,0.05926394462585449,0.0825338363647461
"""",1771994926.428079,1771994926.5408237,0.11274480819702148,1.4330697059631348
Key.shift_r,1771994925.5763628,1771994926.560794,0.984431266784668,-0.9644608497619629
,1771994926.663064,1771994926.8020725,0.1390085220336914,0.10226988792419434
Key.ctrl_l,1771994926.5442393,1771994927.0197046,0.4754652976989746,-0.25783324241638184
\,1771994927.9518628,1771994927.963156,0.011293172836303711,0.9321582317352295
Key.backspace,1771994928.5415456,1771994928.7319603,0.1904146671295166,0.5783896446228027
Key.left,1771994929.924857,1771994929.9339364,0.009079456329345703,1.1928966045379639
Key.left,1771994930.1599436,1771994930.286147,0.1262035369873047,0.22600722312927246
Key.left,1771994930.4458845,1771994930.4867375,0.040853023529052734,0.15973734855651855
Key.right,1771994930.935284,1771994931.0654488,0.13016486167907715,0.4485464096069336
Key.backspace,1771994931.2429137,1771994931.3392086,0.09629487991333008,0.17746496200561523
/,1771994931.5101871,1771994931.585807,0.07561993598937988,0.17097854614257812
Key.left,1771994932.5349805,1771994932.5449903,0.010009765625,0.9491734504699707
Key.left,1771994932.7446947,1771994932.8167036,0.07200884819030762,0.19970440864562988
Key.left,1771994932.9319928,1771994932.9949322,0.06293940544128418,0.11528921127319336
Key.left,1771994933.086321,1771994933.1675406,0.08121943473815918,0.09138894081115723
Key.backspace,1771994933.3985775,1771994933.4452846,0.0467071533203125,0.23103690147399902
/,1771994933.9868207,1771994934.0562282,0.06940746307373047,0.5415360927581787
Key.left,1771994934.7473915,1771994934.7540553,0.006663799285888672,0.6911633014678955
Key.left,1771994934.937512,1771994935.0257509,0.08823895454406738,0.1834566593170166
Key.left,1771994935.1108341,1771994935.198626,0.08779191970825195,0.0850832462310791
Key.left,1771994935.2796426,1771994935.3682003,0.08855772018432617,0.08101654052734375
Key.backspace,1771994935.5830705,1771994935.6662514,0.08318090438842773,0.21487021446228027
/,1771994936.0796938,1771994936.1658106,0.08611679077148438,0.41344237327575684
Key.right,1771994937.5665808,1771994937.5916245,0.025043725967407227,1.4007701873779297
Key.right,1771994937.8208385,1771994937.9043374,0.08349895477294922,0.22921395301818848
Key.right,1771994937.9949934,1771994938.0895205,0.09452700614929199,0.09065604209899902
Key.right,1771994938.6886616,1771994938.8045654,0.11590385437011719,0.5991411209106445
/,1771994938.8977792,1771994938.9760149,0.07823562622070312,0.09321379661560059
m,1771994939.5142877,1771994939.619843,0.10555529594421387,0.5382728576660156
a,1771994939.5660403,1771994939.7057517,0.1397113800048828,-0.0538027286529541
x,1771994939.7722368,1771994939.8862913,0.11405444145202637,0.06648516654968262
r,1771994940.0390475,1771994940.173626,0.13457846641540527,0.1527562141418457
e,1771994940.1010566,1771994940.2188435,0.11778688430786133,-0.07256937026977539
s,1771994940.3269506,1771994940.4325392,0.10558867454528809,0.10810708999633789
d,1771994940.8078685,1771994940.938109,0.13024044036865234,0.37532925605773926
e,1771994940.8951402,1771994940.9748194,0.07967925071716309,-0.04296875
f,1771994941.20928,1771994941.3133147,0.1040346622467041,0.23446059226989746
a,1771994941.4163988,1771994941.51163,0.09523129463195801,0.10308408737182617
u,1771994941.5059888,1771994941.569935,0.06394624710083008,-0.00564122200012207
l,1771994941.6940951,1771994941.7639194,0.06982421875,0.1241600513458252
t,1771994941.777927,1771994941.871142,0.0932149887084961,0.014007568359375
.,1771994941.9971597,1771994942.0654824,0.06832265853881836,0.12601780891418457
j,1771994942.5167592,1771994942.5931137,0.0763545036315918,0.4512767791748047
p,1771994942.708168,1771994942.7788682,0.07070016860961914,0.11505436897277832
g,1771994942.7925143,1771994942.8817558,0.08924150466918945,0.013646125793457031
Key.enter,1771994942.978799,1771994943.042298,0.06349897384643555,0.09704327583312988
Key.backspace,1771994943.466761,1771994943.538806,0.07204484939575195,0.42446303367614746
Key.backspace,1771994943.6615958,1771994943.7405515,0.07895565032958984,0.12278985977172852
Key.backspace,1771994944.0174546,1771994944.0776129,0.06015825271606445,0.2769031524658203
,1771994944.385186,1771994944.49414,0.10895395278930664,0.3075730800628662
Key.ctrl_l,1771994944.2142456,1771994944.7289984,0.5147528648376465,-0.2798943519592285
Key.backspace,1771994953.5948155,1771994953.7708197,0.17600417137145996,8.865817070007324
7,1771994954.4167273,1771994954.4743025,0.057575225830078125,0.6459076404571533
Key.ctrl_l,1771994954.9566317,1771994955.011709,0.055077314376831055,0.4823291301727295
,1771994955.1741073,1771994955.2910578,0.11695051193237305,0.1623983383178711
Key.ctrl_l,1771994955.0745063,1771994955.4721856,0.39767932891845703,-0.2165515422821045
Key.tab,1771994960.7057068,1771994960.8293023,0.1235954761505127,5.233521223068237
Key.alt_l,1771994960.6367652,1771994960.9130359,0.27627062797546387,-0.1925370693206787
,1771994973.497016,1771994973.6220295,0.1250135898590088,12.583980083465576
Key.ctrl_l,1771994973.0128334,1771994973.6698918,0.6570584774017334,-0.6091961860656738
Key.alt_l,1771994973.7798476,1771994973.953227,0.17337942123413086,0.1099557876586914
Key.tab,1771994973.8508885,1771994973.9832344,0.13234591484069824,-0.10233855247497559
Key.tab,1771994974.5801823,1771994974.6985059,0.11832356452941895,0.5969479084014893
Key.tab,1771994974.7903495,1771994974.9034362,0.11308670043945312,0.0918436050415039
Key.tab,1771994975.0553668,1771994975.138103,0.08273625373840332,0.151930570602417
Key.tab,1771994975.3244898,1771994975.4461708,0.12168097496032715,0.1863868236541748
Key.tab,1771994975.6924002,1771994975.8219774,0.1295771598815918,0.2462294101715088
Key.tab,1771994975.8898573,1771994976.008022,0.1181647777557373,0.06787991523742676
Key.tab,1771994976.0710878,1771994976.1798966,0.10880875587463379,0.06306576728820801
Key.tab,1771994976.2716625,1771994976.3846533,0.1129908561706543,0.0917658805847168
Key.alt_l,1771994974.5205848,1771994976.4266305,1.90604567527771,-1.8640685081481934
Key.right,1771994977.737831,1771994977.8542044,0.11637330055236816,1.3112006187438965
Key.backspace,1771994978.888758,1771994978.9091237,0.02036571502685547,1.0345535278320312
Key.backspace,1771994979.0314312,1771994979.1290684,0.09763717651367188,0.12230753898620605
Key.backspace,1771994979.226366,1771994979.2891548,0.06278872489929199,0.09729766845703125
Key.right,1771994980.3478327,1771994980.4515493,0.10371661186218262,1.0586779117584229
Key.right,1771994980.5244758,1771994980.5872085,0.06273269653320312,0.07292652130126953
Key.left,1771994981.151142,1771994981.2179766,0.06683468818664551,0.5639333724975586
Key.backspace,1771994981.4561598,1771994981.518156,0.0619962215423584,0.23818325996398926
Key.backspace,1771994981.6431825,1771994981.7019577,0.05877518653869629,0.12502646446228027
,1771994981.9827428,1771994982.113826,0.13108325004577637,0.28078508377075195
Key.ctrl_l,1771994981.8620164,1771994982.3493137,0.48729729652404785,-0.25180959701538086
.,1771994982.8766992,1771994982.9599285,0.08322930335998535,0.5273854732513428
p,1771994983.119372,1771994983.2011206,0.08174872398376465,0.15944337844848633
n,1771994983.3394718,1771994983.406431,0.06695914268493652,0.1383512020111084
g,1771994983.3946328,1771994983.4510999,0.05646705627441406,-0.01179814338684082
Key.ctrl_l,1771994983.8248112,1771994984.2538831,0.42907190322875977,0.37371134757995605
,1771994984.539079,1771994984.6910965,0.15201759338378906,0.28519582748413086
Key.ctrl_l,1771994984.422799,1771994984.9680154,0.5452163219451904,-0.2682974338531494
Key.cmd,1771995065.5936275,1771995065.6678011,0.0741736888885498,80.62561202049255
Key.right,1771995345.1624715,1771995345.262753,0.1002814769744873,279.49467039108276
Key.right,1771995345.5647464,1771995345.692408,0.12766170501708984,0.30199337005615234
Key.left,1771995346.2013783,1771995346.3324473,0.13106894493103027,0.5089702606201172
Key.right,1771995347.0704463,1771995347.2272913,0.1568450927734375,0.7379989624023438
Key.right,1771995347.507124,1771995347.6757746,0.16865062713623047,0.2798326015472412
h,1771995350.8805032,1771995350.933756,0.0532529354095459,3.204728603363037
o,1771995351.014505,1771995351.090353,0.07584810256958008,0.0807487964630127
w,1771995351.0981147,1771995351.2366292,0.13851451873779297,0.007761716842651367
Key.space,1771995351.182996,1771995351.3070476,0.12405157089233398,-0.05363321304321289
t,1771995351.3542325,1771995351.4811342,0.12690162658691406,0.04718494415283203
o,1771995351.4669476,1771995351.5235672,0.05661964416503906,-0.014186620712280273
Key.space,1771995351.5114772,1771995351.6277132,0.11623597145080566,-0.012089967727661133
c,1771995352.0035965,1771995352.1172178,0.11362123489379883,0.3758833408355713
h,1771995352.0941803,1771995352.1578548,0.0636744499206543,-0.023037433624267578
a,1771995352.1775894,1771995352.2887404,0.11115097999572754,0.019734621047973633
n,1771995352.2758818,1771995352.3442533,0.06837153434753418,-0.01285862922668457
g,1771995352.3329177,1771995352.4460785,0.11316084861755371,-0.011335611343383789
e,1771995352.4077728,1771995352.5372245,0.12945175170898438,-0.03830575942993164
Key.space,1771995352.4794095,1771995352.5725644,0.0931549072265625,-0.0578150749206543
b,1771995352.6339169,1771995352.696953,0.06303620338439941,0.06135249137878418
a,1771995352.699771,1771995352.7894378,0.08966684341430664,0.002817869186401367
c,1771995352.770715,1771995352.8331618,0.06244683265686035,-0.0187227725982666
k,1771995352.881921,1771995352.9460158,0.06409478187561035,0.04875922203063965
g,1771995353.9256768,1771995354.0342047,0.10852789878845215,0.9796609878540039
r,1771995354.0955753,1771995354.199302,0.10372662544250488,0.0613706111907959
o,1771995354.1559362,1771995354.2613738,0.1054375171661377,-0.0433657169342041
